timestamp,open,high,low,close,volume
2019-06-07 15:58:00,1.9269,1.9269,1.91,1.91,200
2019-06-07 15:59:00,1.91,1.91,1.91,1.91,100
2019-06-07 16:00:00,1.91,1.91,1.91,1.91,700
2019-06-10 11:17:00,1.9296,1.9296,1.9296,1.9296,0
2019-06-10 11:33:00,1.92,1.92,1.91,1.91,269
2019-06-10 12:11:00,1.9296,1.9296,1.9296,1.9296,625
2019-06-10 12:43:00,1.9299,1.9299,1.9299,1.9299,100
2019-06-10 12:47:00,1.9282,1.93,1.9282,1.93,900
2019-06-10 12:57:00,1.93,1.93,1.9215,1.9215,2500
2019-06-10 14:20:00,1.9239,1.9239,1.9239,1.9239,452
2019-06-10 14:37:00,1.9242,1.9242,1.9242,1.9242,1200
2019-06-10 15:38:00,1.9369,1.9369,1.9369,1.9369,101
2019-06-11 09:31:00,1.93,1.93,1.93,1.93,0
2019-06-11 10:37:00,1.9251,1.9251,1.9251,1.9251,500
2019-06-11 10:46:00,1.9201,1.9201,1.9201,1.9201,6001
2019-06-11 11:17:00,1.9201,1.9201,1.9201,1.9201,800
2019-06-11 11:42:00,1.924,1.924,1.924,1.924,100
2019-06-11 12:40:00,1.93,1.93,1.93,1.93,2504
2019-06-11 12:54:00,1.93,1.93,1.93,1.93,2500
2019-06-11 13:21:00,1.93,1.93,1.93,1.93,2500
2019-06-11 13:23:00,1.93,1.93,1.93,1.93,2555
2019-06-11 15:04:00,1.9286,1.93,1.9286,1.93,9106
2019-06-11 15:06:00,1.94,1.94,1.94,1.94,125
2019-06-12 09:31:00,1.95,1.95,1.95,1.95,0
2019-06-12 09:33:00,1.95,1.95,1.95,1.95,10319
2019-06-12 09:34:00,1.955,1.955,1.955,1.955,100
2019-06-12 09:40:00,1.935,1.95,1.935,1.935,929
2019-06-12 09:51:00,1.96,1.96,1.96,1.96,100
2019-06-12 10:08:00,1.96,1.96,1.96,1.96,200
2019-06-12 10:15:00,1.96,1.96,1.96,1.96,200
2019-06-12 10:24:00,1.9515,1.9515,1.9515,1.9515,2500
